Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
3.232,0.12,238.03,13.6,1,0,30
1.428,0.064,238.1,6,0,1,18
0.412,0.162,240.56,1.8,0,0,1
0.366,0.314,237.29,2,0,1,0
0.276,0.086,241.7,1.2,0,0,1
1.402,0.096,243.34,5.8,0,0,19
0.954,0.692,243.47,4.8,0,1,0
0.316,0.092,239.29,1.4,0,0,0
1.222,0.076,235.41,5.2,0,0,17
1.47,0.126,240.18,6,0,0,19
1.606,0.07,240.07,6.6,0,0,18
3.968,0.34,238.21,16.6,0,40,0
1.172,0.178,242.3,4.8,0,0,0
1.434,0,239.51,6,1,0,19
0.956,0.276,238.11,4.2,0,1,12
0.24,0,244.08,1,0,0,0
0.774,0.2,242.4,3.2,0,1,1
3.482,0.588,237.44,15,0,1,17
0.862,0.188,242.68,3.6,0,1,0
0.352,0.126,240.03,1.6,0,0,0
1.396,0.088,243.01,5.6,0,0,18
1.94,0.104,242.77,8,0,0,1
0.434,0.112,238.51,2,0,2,1
0.534,0.088,243.63,2.4,0,0,0
0.224,0.124,241.94,1,0,2,1
1.322,0,240.12,5.4,0,0,18
3.562,0.074,240.16,14.8,0,0,18
0.276,0,244.61,1.2,0,0,0
0.678,0,243.02,2.8,0,1,0
0.184,0.15,240.11,1,0,0,1
0.222,0.132,243.63,1,0,1,1
0.218,0.118,239.46,1,0,0,0
0.262,0.046,244.59,1.2,0,0,0
0.902,0.218,244.47,3.8,0,0,0
1.972,0,237.41,8.4,2,0,17
2.384,0.486,246.56,9.8,0,1,30
0.33,0.104,244.97,1.4,0,2,0
0.178,0.148,239.81,0.8,0,0,1
1.372,0.2,237.48,5.8,0,1,0
3.732,0.27,233.78,16,1,0,16
1.35,0.09,237.59,5.6,0,0,18
1.32,0,241.9,5.4,0,0,18
0.19,0,245.04,0.8,0,0,0
0.352,0.37,243.74,2,0,1,0
0.39,0.26,244.18,1.8,0,1,1
0.22,0,244.24,1,0,0,0
1.468,0,246.42,5.8,0,0,18
0.138,0,242.55,0.6,0,0,1
1.396,0,240.64,5.8,0,0,18
0.348,0.066,244.31,1.4,0,1,0
0.408,0,242.34,2,0,0,1
2.636,0.086,235.7,11.2,0,0,0
0.298,0.094,242.13,1.2,0,0,0
1.178,0,235.6,5,0,1,0
1.228,0.07,242.63,5,0,0,0
1.266,0.084,238.88,5.2,0,0,18
1.482,0.218,239.26,6.2,0,0,17
1.68,0.222,242.12,7,0,0,1
0.34,0,241.63,1.4,0,0,0
7.452,0.088,229.96,32.4,36,34,16
2.022,0.104,234.85,8.6,0,0,17
3.748,0,238.3,15.6,37,0,18
0.186,0.15,240.64,1,0,0,0
2.322,0,241.44,9.8,0,0,18
3.962,0.084,238.75,16.6,0,0,17
0.26,0.118,240.67,1.2,0,0,1
1.51,0.058,243.35,6.2,0,0,18
1.84,0.426,242.47,7.8,1,0,18
0.178,0,241.95,0.8,0,0,1
0.47,0.126,238.87,2,0,0,0
1.294,0,240.95,5.2,0,0,19
2.892,0,239.71,12,0,0,19
0.232,0.106,242.5,1,0,0,1
1.728,0.08,240.24,7.2,0,0,19
0.584,0.196,238.69,2.8,0,1,0
0.258,0.118,240.25,1.2,0,0,1
1.444,0.34,240.88,6,0,2,18
0.494,0.062,237.98,2,0,0,0
0.244,0.114,234.96,1,0,0,0
0.394,0.206,240.71,1.8,0,0,0
2.082,0,239.3,8.6,0,0,18
0.446,0,243.51,1.8,0,0,1
1.374,0.702,239.3,6.4,0,1,1
1.618,0.094,240.23,6.8,0,0,17
1.674,0.11,244.47,6.8,2,0,19
0.244,0,243.83,1,0,0,0
0.306,0.074,239.01,1.4,1,0,0
0.27,0,245.29,1.2,0,0,0
0.276,0.05,243.74,1.2,0,0,0
1.404,0.058,238.79,5.8,0,0,18
2.612,0.298,242.45,10.8,0,1,19
0.276,0.12,240.8,1.2,0,0,0
1.354,0,238.09,5.6,0,0,18
4.456,0.368,237.66,18.8,0,0,17
0.418,0.226,243.34,2,0,1,0
0.204,0,238.43,0.8,0,0,0
6.038,0.098,234.83,25.8,4,73,17
0.454,0.214,245.5,2,0,0,0
0.406,0.22,244.24,1.8,0,1,1
1.108,0.06,233.61,4.8,0,0,0
0.354,0.124,239.56,1.6,0,0,0
0.358,0,237.85,1.4,0,0,0
0.268,0,246.3,1,0,0,1
2.284,0,240.25,9.4,0,0,18
1.462,0.046,240.86,6,0,1,18
4.144,0.264,242.15,17.4,0,31,18
0.192,0.098,241.67,0.8,0,1,0
0.282,0.116,241.34,1.2,0,0,1
1.962,0.104,233.29,8.4,0,0,16
0.296,0.128,241.11,1.4,0,0,1
0.668,0.052,241.08,2.8,0,0,0
0.32,0.092,242.07,1.4,0,0,0
1.368,0,242.91,5.6,0,0,19
3.68,0,241.5,15.2,39,0,18
0.262,0.102,238.36,1.2,0,0,1
0.218,0.096,239.16,1,0,0,1
1.324,0.058,238.65,5.4,0,0,17
2.65,0,240.35,11,0,0,18
0.404,0.33,239.03,2.2,0,1,0
0.394,0.136,241.99,1.6,0,0,1
0.636,0.066,238.03,2.6,0,0,0
0.242,0.118,240.56,1.2,0,2,1
1.232,0.048,234.51,5.2,0,0,17
0.302,0.084,235.75,1.4,0,0,0
1.638,0.262,235.34,7,0,2,0
3.074,0.372,241.72,13.6,16,0,19
0.35,0.11,238.38,1.6,0,0,0
0.284,0,241.33,1.2,0,0,0
0.388,0.082,240.64,1.6,0,1,0
0.286,0,240.38,1.2,0,0,0
1.496,0.246,235.37,6.4,0,1,0
0.216,0.048,242.97,0.8,0,0,0
0.27,0,244.03,1.2,0,0,0
0.332,0.192,244.66,1.6,0,0,0
0.24,0.058,242.64,1,0,0,1
1.974,0.426,240.22,8.4,0,2,27
0.216,0.136,240.77,1,0,0,0
0.432,0,242.59,1.8,0,0,1
2.348,0.082,241.67,9.6,0,0,17
0.386,0.142,237.02,1.6,0,0,0
0.08,0,239.06,0.2,0,0,0
2.866,0.44,236.83,12.2,38,0,0
0.228,0,239.63,1,0,0,0
0.334,0.23,239.58,1.8,0,1,1
0.694,0,241.18,2.8,0,0,1
2.962,0.15,235.42,12.6,0,1,17
0.546,0.244,241.66,2.6,0,2,1
1.676,0.17,237.75,7,0,0,18
0.226,0,245.09,0.8,0,0,0
0.23,0,244.91,1,0,0,0
0.43,0.244,247.59,2,0,0,1
0.262,0.102,240.79,1.2,0,1,0
1.722,0.176,241.65,7,0,0,18
2.07,0,241.67,8.6,0,0,1
0.254,0.118,240.37,1.2,0,0,1
0.234,0.122,237.86,1,0,0,1
1.488,0.118,236.1,6.4,0,0,17
0.608,0.11,244.31,2.8,0,0,0
0.412,0.21,246.43,1.8,0,0,1
1.426,0.182,235.77,6,0,0,17
0.318,0.232,239.22,1.6,0,1,1
0.184,0,242.82,0.8,0,0,0
1.54,0.26,241.71,6.4,0,1,21
0.144,0,242.16,0.6,0,0,1
0.338,0.106,242.43,1.4,0,0,1
0.514,0.164,243.84,2.6,0,0,5
0.39,0.126,246.85,1.6,0,0,0
0.336,0.078,245.07,1.4,0,2,0
0.236,0.132,243.47,1,0,1,0
1.71,0.364,236.75,7.4,0,1,17
0.382,0.096,243.46,1.6,0,0,0
0.328,0.116,243.22,1.4,0,0,0
0.37,0.054,236.56,1.6,0,0,0
2.366,0.16,244.01,9.8,0,0,0
0.352,0.054,241.74,1.4,0,2,1
0.188,0.078,241.73,0.8,0,0,0
1.434,0.052,241.32,5.8,0,0,19
0.398,0.194,241.76,1.8,0,2,1
0.648,0,242.24,2.6,0,0,1
0.224,0,245.22,1,0,0,0
1.46,0.106,241.3,6,0,0,18
0.442,0.258,246.73,2,0,1,0
2.868,0.368,238.36,13,20,1,1
0.326,0.05,243.04,1.6,0,0,0
0.396,0.088,242.61,1.8,0,0,1
0.298,0.12,241.58,1.2,0,0,1
0.396,0.206,244.47,1.8,0,0,0
0.566,0.076,238.43,2.4,0,0,0
0.554,0.06,243.85,2.2,0,0,1
1.27,0.146,244.34,5.2,0,0,1
0.434,0.242,243.14,2,0,0,0
1.638,0.084,242.25,6.6,0,0,19
1.988,0.052,236.9,8.4,0,0,18
1.378,0.1,240.37,5.6,0,0,18
1.586,0.204,243.11,6.6,0,0,19
0.136,0,236.85,0.6,0,0,0
1.44,0,239.88,6,0,0,18
1.284,0.096,239.51,5.4,0,0,18
1.934,0.346,241.47,8,0,1,19
2.23,0,233.9,9.4,0,0,17
0.39,0.194,241.39,1.8,0,0,0
0.242,0.112,238.29,1,0,0,0
0.496,0.094,242.94,2.2,0,0,0
0.216,0,247.57,0.8,0,0,0
0.176,0.152,240.4,0.8,0,0,0
0.35,0.11,243.38,1.4,0,0,1
1.626,0,238.65,6.8,0,1,18
2.73,0.068,237.55,11.4,0,38,1
0.346,0,241.11,1.6,0,0,1
0.276,0.122,240.81,1.2,0,0,1
1.544,0.23,243.31,6.4,0,2,18
1.778,0.414,238.5,7.6,0,0,13
2.626,0.104,237.61,11.4,0,26,0
0.394,0.36,239.72,2.2,0,1,0
1.44,0.138,243.34,5.8,0,2,19
3.472,0,235.85,14.8,1,0,17
3.376,0.17,236.63,14.2,0,0,29
1.996,0.142,244.58,8.2,0,0,19
0.134,0,240.17,0.6,0,0,1
3.76,0.182,239.96,15.6,38,1,18
0.428,0.25,242.14,2,0,1,0
0.924,0.094,248.21,4,0,2,0
1.172,0.466,241.96,5.2,0,1,12
0.356,0.062,246.57,1.4,0,0,1
0.104,0,239.37,0.4,0,0,0
3.636,0.316,237.26,15.8,29,0,17
1.182,0.332,243.39,5,0,2,1
0.492,0.136,240.82,2.2,0,0,1
0.354,0.078,241.87,1.6,0,0,0
3.046,0.202,230.79,13.2,0,0,16
0.406,0.27,243.34,2,0,2,1
0.272,0.088,241.76,1.2,0,0,0
0.834,0.196,240.84,3.4,0,0,1
0.278,0.056,246.21,1.2,0,1,0
1.058,0,240.27,4.4,0,0,0
1.32,0.2,235.81,5.6,0,0,17
0.308,0.066,241.31,1.2,0,0,0
0.214,0,240.14,0.8,0,0,0
1.374,0.092,240.01,5.6,0,0,18
0.366,0.092,243.25,1.6,0,0,0
0.292,0,244.01,1.4,0,0,0
2.846,0.08,239.55,11.8,39,0,0
3.316,0,237.46,13.8,0,0,17
1.504,0.246,245.18,6.2,0,0,0
0.314,0.056,245.61,1.2,0,0,0
0.338,0.136,250.1,1.4,0,2,1
2.07,0.42,239.72,8.8,0,1,13
0.356,0.108,244.46,1.4,0,0,1
2.724,0,240.48,11.2,0,0,18
1.446,0.058,246.51,5.8,0,0,19
0.39,0.12,241.98,1.6,0,1,0
1.976,0.36,238.85,8.4,0,7,18
2.93,0.38,239.76,13,13,1,18
1.582,0.172,237.73,6.6,0,0,17
0.326,0.118,245.84,1.4,0,0,0
1.322,0.108,241.03,5.4,0,0,19
1.87,0.476,240.11,8,0,2,11
0.302,0.054,243.79,1.4,0,0,0
2.394,0.22,239,10,0,0,18
0.412,0.072,242.75,1.6,0,0,0
1.798,0.18,238.98,7.6,2,1,17
0.694,0,241.48,2.8,0,0,0
1.336,0,243.17,5.4,0,0,18
0.848,0.084,240.8,3.4,0,2,1
1.49,0.074,243.68,6,0,2,0
0.66,0,246.21,2.6,0,0,1
0.402,0.208,243.83,1.8,0,0,0
0.24,0.092,241.38,1,0,0,0
1.854,0,233.94,8,0,0,17
1.464,0.102,237.68,6,0,0,18
0.3,0.076,244.74,1.2,0,0,0
0.196,0,234.53,1,0,0,0
3.422,0.202,237.43,14.4,0,0,29
0.098,0,240.49,0.4,0,0,0
0.36,0.214,244.67,1.8,0,1,0
2.026,0.086,240.47,8.8,0,1,18
6.632,0.596,238.93,28,0,1,18
0.316,0.112,243.46,1.4,0,0,0
1.562,0.206,242.8,6.4,0,0,18
2.268,0.05,237.14,9.6,0,0,17
2.324,0.33,237.83,9.8,1,0,18
0.16,0.142,242,0.8,0,2,1
0.246,0.128,245.73,1,0,0,0
0.298,0.08,244.54,1.2,0,0,0
0.322,0,242.62,1.4,0,0,1
1.02,0.072,240.56,4.2,0,0,0
0.406,0.128,248.02,1.8,0,1,0
2.386,0,240.82,9.8,0,0,18
1.536,0.052,236.87,6.6,0,0,0
0.678,0.238,241.03,3,0,0,1
2.724,0,230.17,11.8,0,0,16
1.512,0.168,244.28,6.2,0,0,19
1.428,0.084,245.81,5.8,0,0,19
0.226,0,242.52,1,0,0,0
1.646,0.132,246.33,6.6,0,0,19
0.306,0.206,238.88,1.4,0,1,1
0.37,0.126,243.66,1.6,0,0,1
1.582,0.332,241.58,8.8,0,2,0
0.25,0.126,241.38,1.2,0,0,0
0.324,0.108,243.51,1.4,0,0,0
0.326,0.1,245.02,1.4,0,1,1
0.224,0,245.26,1,0,0,0
1.422,0.124,238.68,6,0,0,17
1.338,0,242.66,5.4,0,0,19
0.198,0.108,241.22,1,0,0,0
2.844,0.238,235.21,12,0,0,17
0.308,0.102,245.06,1.2,0,1,0
0.48,0.212,243.69,2.2,0,1,1
5.722,0.528,234.79,24.4,37,1,18
0.302,0.1,241.31,1.2,0,1,1
0.228,0,245.37,1,0,0,0
0.256,0,247.23,1,0,0,1
0.418,0.078,247.01,1.8,0,0,0
0.43,0.272,241.14,2,0,1,0
0.962,0.376,243.41,4.2,0,0,11
1.276,0,239.49,5.2,0,0,17
0.942,0.252,240.22,4,0,0,12
0.228,0,244.04,1,0,0,0
0.25,0,240.75,1,0,0,0
0.228,0,244.17,1,0,0,0
1.92,0,237.01,8,0,0,18
0.342,0.092,240.13,1.4,0,1,0
2.192,0.07,236.79,9.2,0,0,1
1.634,0.046,235.51,6.8,0,0,18
1.324,0,241.22,5.4,0,0,19
1.426,0.13,240.8,5.8,0,0,18
5.4,0.244,238.44,22.6,39,0,17
1.964,0.336,240.51,8.2,1,1,0
0.766,0.312,242.46,3.6,0,0,8
0.152,0,243.88,0.6,0,0,1
2.104,0.38,239.8,8.8,1,1,18
0.35,0.08,241.64,1.6,0,2,0
0.43,0.082,241.98,1.8,0,0,1
0.304,0.096,242.62,1.2,0,0,0
1.25,0.086,238.15,5.2,0,0,17
0.226,0.094,238.55,1,0,0,1
0.32,0.118,239.78,1.4,0,0,1
1.448,0.076,242.48,6,0,0,19
1.982,0.112,239.42,8.4,0,9,18
2.108,0.252,236.48,9,0,1,17
1.362,0.076,242.29,5.6,0,0,18
1.96,0.164,240.58,8.4,0,27,1
0.368,0.226,242.44,1.8,0,2,1
0.352,0.132,243.44,1.6,0,0,0
0.24,0,245.78,1,0,0,1
1.438,0.11,243.16,5.8,0,0,18
0.25,0.116,240.08,1.2,0,0,1
4.426,0.346,236.37,18.6,37,0,29
1.47,0.128,236.72,6.2,0,0,17
0.906,0.088,241.84,3.8,0,1,0
0.322,0.214,235.58,1.6,0,0,0
1.702,0.124,239.57,7.2,1,0,19
2.404,0.14,225.81,10.6,0,34,0
0.75,0.098,242.6,3.2,0,0,1
0.158,0,241.75,0.6,0,0,1
0.588,0.184,243.22,2.6,0,1,1
0.226,0,241.22,1,0,0,0
1.448,0.056,241.07,6,0,2,18
0.216,0,242.46,0.8,0,0,0
0.326,0,237.75,1.6,0,0,1
0.422,0.212,243.41,1.8,0,1,0
2.018,0.188,249.62,8.2,0,1,19
1.738,0.17,238.84,7.2,1,1,1
0.632,0.22,242.34,2.8,0,1,0
0.386,0.35,240.7,2,0,2,1
0.216,0.056,242.08,1,0,0,0
0.22,0.118,238.5,1,0,0,0
0.548,0.276,242.76,2.4,0,0,1
0.318,0.096,240.24,1.4,0,1,0
0.606,0.316,240.91,2.8,0,0,0
4.754,0.184,237.35,20.4,26,0,17
3.864,0.174,234.49,16.4,0,4,17
1.534,0.134,238.67,6.8,0,0,11
0.42,0.164,243.4,1.8,0,0,1
0.328,0.152,244.96,1.4,0,0,0
0.36,0,244.48,1.6,0,0,0
0.434,0.086,240.99,1.8,0,0,1
0.306,0.214,238.93,1.6,0,0,0
2.766,0.108,240.13,11.6,0,22,18
1.064,0.172,238.02,4.4,0,0,0
0.234,0.148,237.38,1.2,0,1,0
1.332,0,242.42,5.4,0,1,19
0.166,0.052,239.64,0.8,0,0,0
0.374,0.234,240.59,1.8,0,1,0
3.856,0.272,236.65,16.2,38,0,17
0.704,0.228,241.14,3,0,1,0
0.4,0.202,241.96,1.8,0,1,0
0.29,0.076,247.11,1.2,0,0,0
0.24,0.114,244.2,1,0,2,0
0.2,0.088,233.29,1,0,1,0
0.224,0,244.25,1,0,0,0
0.29,0,247.03,1.2,0,0,0
0.684,0.276,237.6,3,0,0,0
0.834,0,243.75,3.4,0,0,1
1.606,0.202,237.55,6.8,0,0,17
3.652,0.302,241.25,15.2,0,22,18
0.484,0.194,244.19,2.2,0,0,0
0.26,0,241.57,1,0,0,0
1.358,0.694,242.27,6.2,0,1,0
0.272,0,243.4,1,0,0,0
3.904,0,238.5,16.2,38,5,18
2.374,0,238.18,10,1,0,18
1.468,0.126,247.14,5.8,0,0,19
1.398,0.116,237.55,5.8,2,0,18
0.524,0.596,240.5,3.2,1,1,1
1.32,0.122,240.3,5.4,0,2,18
0.31,0,245.38,1.2,0,0,0
0.18,0,242.23,0.8,0,0,0
1.52,0.124,241.3,6.2,0,0,18
1.8,0.206,237.89,7.6,0,0,18
0.224,0.106,239.72,1,0,1,1
0.262,0,245.04,1,0,0,0
0.206,0.048,238.28,0.8,0,0,0
2.08,0.258,246.81,8.4,0,1,18
2.292,0,239.68,9.4,0,0,0
2.64,0.072,238.3,11,0,0,0
0.324,0.098,238.77,1.4,0,0,0
1.342,0,242.2,5.4,0,0,18
1.81,0.422,239.59,7.6,1,1,18
1.178,0.106,240.95,5,0,1,18
2.516,0.062,234.66,10.6,38,1,0
1.75,0,241.72,7.2,0,0,18
0.302,0.068,242.96,1.2,0,1,0
0.424,0,245.14,2,0,0,0
1.33,0.08,239.84,5.4,0,0,18
1.506,0,237.13,6.2,0,0,17
1.71,0.24,238.99,7.2,0,1,18
3.648,0.118,238.84,15.4,0,40,0
5.894,0.236,234.02,25.4,0,68,17
0.438,0,241.37,1.8,0,0,0
0.434,0.204,243.21,2,0,0,1
0.362,0.104,238.78,1.6,0,0,0
0.51,0.102,240.7,2.4,0,0,0
2.134,0.25,239.63,9,0,8,19
0.168,0,244.74,0.8,0,0,1
1.396,0.224,238.71,5.8,0,1,0
2.302,0.052,232.83,9.8,0,0,0
1.326,0.062,240.8,5.4,0,0,18
1.95,0.08,236.6,8.2,0,0,17
1.454,0,245.89,5.8,0,0,18
0.308,0.132,243.06,1.4,0,0,0
0.342,0,235.76,1.8,0,0,0
0.366,0.122,245.05,1.6,0,0,1
0.266,0.144,242.04,1.2,0,0,1
1.466,0.198,241.03,6,0,1,19
0.08,0,240.28,0.2,0,0,1
2.286,0,238.17,9.6,0,0,18
0.368,0.154,249.98,1.6,0,0,0
0.356,0.102,239.81,1.4,0,2,0
0.436,0.114,248.56,1.8,0,0,0
0.268,0,246.44,1,0,0,1
5.098,0.056,233.79,21.8,0,36,17
1.216,0.104,235.72,5.2,0,1,0
0.24,0.09,242.67,1,0,1,1
0.316,0.094,243.06,1.2,0,2,1
0.214,0,242.73,0.8,0,0,0
1.186,0,237.76,5,0,0,18
0.234,0.118,240.7,1,0,0,0
1.432,0.116,237.65,6,0,0,17
0.574,0.068,239.63,2.4,0,0,0
1.244,0.102,234.57,5.2,0,0,17
0.222,0,245.5,0.8,0,0,0
1.88,0.048,239.44,7.8,0,0,18
1.686,0.248,242.33,7,0,0,1
0.5,0.184,243.32,2.4,0,1,0
0.358,0.118,245.54,1.6,0,0,0
1.37,0.076,242.92,5.6,0,0,19
1.328,0,245.33,5.4,0,0,18
0.13,0,239.56,0.6,0,0,0
0.382,0.08,244.95,1.6,0,0,0
0.268,0,242.8,1,0,0,0
1.026,0.414,237.13,4.6,0,1,13
1.274,0.084,237.19,5.4,0,0,18
1.476,0,240.29,6,0,1,1
0.304,0.122,243.63,1.4,0,1,0
0.522,0.382,246.57,2.6,0,2,1
3.924,0.248,241.76,16.2,0,39,18
0.954,0.396,242.14,4.2,0,1,1
0.24,0,240.34,1,0,0,1
0.616,0.136,241.33,3,0,0,0
0.96,0.06,243.56,3.8,0,0,0
1.472,0.208,241.95,6,0,0,18
2.382,0.08,239.51,9.8,0,0,0
0.354,0.096,243.59,1.4,0,0,0
0.224,0.124,242.45,1,0,1,1
0.22,0,244.59,1,0,0,0
0.338,0.212,241.56,1.6,0,1,1
1.112,0.212,239.98,4.8,0,0,12
0.362,0.184,243.64,1.6,0,2,0
2.052,0,238.93,8.6,0,0,18
0.352,0.062,244.64,1.4,0,2,0
1.596,0,239.64,6.6,0,0,18
0.19,0.06,242.48,0.8,0,0,0
0.604,0.088,241.41,2.8,0,0,1
0.226,0.048,235.81,1,0,0,0
0.352,0.17,240.75,1.6,0,0,0
3.276,0,240.99,14.2,0,26,18
0.206,0.11,240.73,1,0,2,0
2.136,0.094,242.87,8.8,0,0,18
0.134,0,244.42,0.6,0,0,0
1.322,0,242.18,5.4,0,0,19
0.694,0.126,245.52,2.8,0,0,0
0.322,0.084,243.08,1.2,0,2,1
4.128,0,239.13,17.4,0,0,17
1.342,0.13,243.34,5.4,0,0,18
2.87,0.046,238.31,12,0,0,18
0.794,0.128,237.97,3.4,0,0,1
0.376,0.21,240.42,1.8,0,0,0
2.576,0.304,234.27,11,0,2,17
0.212,0,241.31,1.2,0,0,0
0.302,0.096,240.88,1.2,0,2,0
1.342,0.062,241.57,5.6,0,0,18
0.224,0,243.45,1,0,0,0
1.23,0.08,244.16,5.2,0,0,1
1.744,0.046,237.19,7.4,0,0,17
0.198,0,236.88,0.8,0,0,0
5.842,0.434,234.83,25,69,0,17
0.868,0.14,247.73,3.6,0,0,1
1.692,0.238,235.85,7.2,0,0,18
2.464,0.088,242.03,10.2,0,0,18
3.762,0.076,238.9,16.4,0,20,17
0.34,0.08,238.25,1.4,0,0,1
0.308,0.078,242.68,1.2,0,1,0
0.286,0,243.45,1.2,0,0,1
4.036,0.052,239.4,16.8,0,0,18
0.21,0.132,241.64,1,0,0,0
0.218,0,235.05,1,0,0,0
0.388,0.2,240.12,1.8,0,2,0
1.344,0,241.63,5.4,0,0,18
0.23,0,247.16,1,0,0,0
0.224,0,242.85,1,0,0,0
0.582,0.36,239.42,2.8,0,0,0
1.938,0.268,243.08,8,0,0,0
1.554,0.22,244.84,6.4,0,2,19
1.816,0.3,241.45,8,0,26,1
1.344,0.066,243.66,5.4,0,0,19
0.556,0.058,238.45,2.4,0,0,0
1.662,0.046,246.08,6.8,0,0,19
0.256,0,245.49,1.2,0,0,1
1.378,0.068,237.96,5.8,0,0,18
0.352,0.12,247.17,1.4,0,0,0
1.338,0.072,236.46,5.6,0,0,17
0.21,0.06,242.47,0.8,0,0,0
0.408,0.246,245.33,1.8,0,1,0
0.922,0,245.87,3.8,0,0,0
0.34,0.142,246.91,1.4,0,0,0
0.404,0.284,243.19,2,0,1,0
0.216,0,240.09,0.8,0,0,0
0.682,0.07,244.15,2.8,0,1,0
0.622,0,244.38,2.4,0,0,1
1.348,0.09,238.96,5.6,0,0,18
0.148,0,239.57,0.6,0,0,1
0.362,0.158,243.27,1.6,0,0,0
1.3,0.09,239.55,5.4,0,1,18
0.444,0.2,240.69,2,0,2,1
0.782,0.114,242.07,3.2,0,0,0
1.576,0.218,238.11,6.6,0,0,18
0.256,0,239.37,1,0,0,1
0.902,0.274,239.98,3.8,0,4,0
0.144,0,237.01,0.6,0,0,0
1.7,0.062,238.64,7.2,0,0,18
1.62,0,244.43,6.6,1,2,19
2.308,0.35,239.99,9.8,0,1,18
0.318,0.096,242.48,1.4,0,0,1
1.376,0.092,244.65,5.6,0,0,0
0.156,0.124,240.06,0.8,0,0,1
0.408,0.218,244.14,1.8,0,0,0
0.224,0.088,240.67,1,0,0,1
1.386,0.066,240.72,5.6,0,0,18
0.342,0.226,241.7,1.6,0,0,1
1.306,0.124,234.51,5.6,0,2,0
1.102,0.21,240.16,4.8,0,0,11
1.704,0.094,239.33,7.2,0,0,0
0.128,0,235.64,0.6,0,0,0
3.742,0.168,239.58,15.6,0,1,17
0.546,0.212,245.1,2.4,0,1,0
1.41,0.072,242.83,5.8,0,0,18
1.59,0.326,238.96,6.8,0,1,18
0.494,0.178,241.7,2.2,1,0,0
2.37,0.446,238.93,10,1,0,18
1.296,0,240.58,5.4,0,0,17
1.222,0,237.22,5,0,0,18
0.154,0.12,239.94,0.8,0,0,1
4.43,0.384,235.81,19,37,24,0
0.992,0.078,242.06,4.2,0,0,0
1.696,0,242.93,7,0,0,18
1.546,0.206,242.64,6.4,1,0,19
0.334,0.11,241.97,1.4,0,0,1
0.272,0,234.2,1.4,0,0,0
1.798,0.054,242.63,7.4,0,0,18
1.516,0,241.93,6.2,0,0,18
1.46,0.146,244.52,6,0,0,19
0.268,0,245.91,1.2,0,0,0
1.228,0,237.12,5.2,1,0,17
1.694,0.224,239.05,7.6,0,0,0
0.376,0.116,242.93,1.6,1,1,0
0.298,0.234,243.18,1.4,0,1,1
0.664,0.09,240.59,2.8,0,1,1
1.322,0.046,244.83,5.4,0,0,18
0.328,0.104,241.93,1.4,0,1,0
0.72,0.258,239.43,3.2,0,1,1
0.408,0.082,237.04,1.8,0,0,0
2.332,0.448,241.18,9.8,1,1,30
0.484,0.056,240.44,2.2,0,0,1
0.39,0.202,245.15,1.8,0,1,0
0.1,0,234.63,0.4,0,0,0
2.632,0,235.05,11.2,0,2,17
0.786,0.104,239.49,3.4,0,2,0
0.32,0.082,241.36,1.4,0,0,1
1.486,0.214,240.39,6.2,0,1,18
0.334,0.058,241.71,1.4,0,0,0
0.188,0,234.57,0.8,0,0,1
1.366,0,245.66,5.4,0,0,19
0.404,0.232,242.49,1.8,0,0,0
1.384,0.382,238.39,6,0,2,12
1.536,0.052,243.37,6.2,0,0,18
0.346,0.198,237.74,1.6,0,1,1
3.498,0.07,235.49,14.8,37,0,18
4.236,0.512,237.13,18,43,1,1
4.792,0.088,237.31,20.6,0,25,17
0.346,0.104,244.75,1.6,0,0,1
0.168,0,243.89,0.8,0,1,1
0.264,0,247.32,1,0,0,0
2.464,0.074,244.39,10,0,0,18
0.358,0.06,242.69,1.4,0,0,0
0.328,0.226,241.85,1.6,0,0,0
0.386,0.172,245.43,1.8,0,0,0
0.142,0,243.34,0.6,0,0,1
1.608,0.342,240.27,6.8,1,1,18
0.122,0,241.22,0.6,0,0,0
0.242,0,232.55,1.2,0,0,0
0.21,0.046,240.38,0.8,0,0,0
1.278,0.074,239.43,5.2,0,0,19
2.016,0.398,238.71,8.6,0,2,12
0.252,0.12,241.23,1.2,0,0,1
0.242,0.05,241.95,1,0,0,0
4.484,0.358,238.91,19.2,0,2,18
2.556,0.066,244.65,10.4,0,0,19
0.144,0,241.33,0.6,0,0,0
1.032,0.196,244.25,4.2,0,0,0
1.506,0.052,243.84,6.2,0,0,19
0.508,0,241.72,2,0,0,0
0.27,0.236,244.13,1.4,0,1,0
0.486,0.356,246.73,2.4,0,2,1
1.838,0.252,242.44,7.6,0,0,19
3.156,0.06,235.19,13.4,0,0,17
2.108,0.216,245.22,8.6,0,4,19
1.484,0.202,239.59,6.2,0,0,19
0.138,0,241.81,0.6,0,0,1
0.394,0.134,239.24,1.6,0,0,0
0.234,0.08,243.04,1,0,0,1
1.366,0.062,238.58,5.6,0,1,18
1.728,0.146,241.38,7.2,0,0,0
3.402,0.292,238.55,14.6,33,1,18
0.572,0.254,240.68,2.6,0,1,1
1.614,0.118,239.56,6.6,0,0,18
2.184,0.084,238.56,9.2,0,1,17
3.942,0.102,237.46,16.8,0,0,17
0.174,0.086,238.86,0.8,0,1,0
1.29,0.08,238.32,5.4,0,0,17
0.34,0.102,245.41,1.4,0,0,1
