Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
2023-11-19 00:00:00,13,14,Wind,323,Sunday,November,Fall,17786
2020-12-11 00:00:00,18,19,Wind,346,Friday,December,Winter,6188
2020-08-28 00:00:00,5,6,Wind,241,Friday,August,Summer,4524
2025-02-04 00:00:00,13,14,Solar,35,Tuesday,February,Winter,8211
2020-02-09 00:00:00,5,6,Wind,40,Sunday,February,Winter,11052
2022-04-13 00:00:00,5,6,Wind,103,Wednesday,April,Spring,1227
2021-10-24 00:00:00,22,23,Wind,297,Sunday,October,Fall,3438
2024-10-24 00:00:00,5,6,Wind,298,Thursday,October,Fall,6302
2023-02-16 00:00:00,6,7,Wind,47,Thursday,February,Winter,4250
2024-06-11 00:00:00,4,5,Wind,163,Tuesday,June,Summer,1800
2020-10-16 00:00:00,23,0,Wind,290,Friday,October,Fall,1207
2020-06-28 00:00:00,3,4,Wind,180,Sunday,June,Summer,4867
2024-03-23 00:00:00,11,12,Wind,83,Saturday,March,Spring,12855
2025-08-13 00:00:00,3,4,Wind,225,Wednesday,August,Summer,1056
2022-07-04 00:00:00,1,2,Wind,185,Monday,July,Summer,3580
2022-04-18 00:00:00,15,16,Solar,108,Monday,April,Spring,5600
2025-08-18 00:00:00,16,17,Solar,230,Monday,August,Summer,7367
2024-11-17 00:00:00,18,19,Wind,322,Sunday,November,Fall,4964
2023-04-30 00:00:00,23,0,Wind,120,Sunday,April,Spring,1696
2020-03-20 00:00:00,2,3,Wind,80,Friday,March,Spring,3316
2023-12-15 00:00:00,12,13,Solar,349,Friday,December,Winter,4274
2021-11-28 00:00:00,13,14,Wind,332,Sunday,November,Fall,10375
2025-10-31 00:00:00,21,22,Wind,304,Friday,October,Fall,15246
2022-10-05 00:00:00,12,13,Wind,278,Wednesday,October,Fall,14483
2025-06-23 00:00:00,10,11,Wind,174,Monday,June,Summer,11567
2023-03-01 00:00:00,18,19,Wind,60,Wednesday,March,Spring,7450
2022-12-12 00:00:00,10,11,Wind,346,Monday,December,Winter,3288
2021-11-12 00:00:00,15,16,Wind,316,Friday,November,Fall,3879
2023-12-21 00:00:00,12,13,Wind,355,Thursday,December,Winter,19358
2024-10-25 00:00:00,2,3,Wind,299,Friday,October,Fall,6941
2023-02-24 00:00:00,18,19,Wind,55,Friday,February,Winter,3224
2022-07-08 00:00:00,11,12,Solar,189,Friday,July,Summer,7531
2020-11-08 00:00:00,1,2,Wind,313,Sunday,November,Fall,4275
2021-11-01 00:00:00,0,1,Wind,305,Monday,November,Fall,9125
2024-11-23 00:00:00,0,1,Wind,328,Saturday,November,Fall,8044
2024-12-23 00:00:00,5,6,Wind,358,Monday,December,Winter,17108
2023-11-15 00:00:00,21,22,Wind,319,Wednesday,November,Fall,4402
2020-07-29 00:00:00,13,14,Solar,211,Wednesday,July,Summer,4027
2020-03-01 00:00:00,16,17,Wind,61,Sunday,March,Spring,8574
2020-12-16 00:00:00,10,11,Wind,351,Wednesday,December,Winter,8045
2021-11-02 00:00:00,4,5,Wind,306,Tuesday,November,Fall,4888
2020-11-09 00:00:00,9,10,Wind,314,Monday,November,Fall,3308
2023-10-04 00:00:00,4,5,Wind,277,Wednesday,October,Fall,2628
2024-02-16 00:00:00,22,23,Wind,47,Friday,February,Winter,4567
2020-03-21 00:00:00,11,12,Wind,81,Saturday,March,Spring,10973
2021-08-08 00:00:00,5,6,Wind,220,Sunday,August,Summer,5042
2021-05-29 00:00:00,5,6,Wind,149,Saturday,May,Spring,2581
2023-09-08 00:00:00,14,15,Solar,251,Friday,September,Fall,7239
2024-01-16 00:00:00,2,3,Wind,16,Tuesday,January,Winter,1868
2025-06-26 00:00:00,21,22,Wind,177,Thursday,June,Summer,4580
2021-09-28 00:00:00,5,6,Wind,271,Tuesday,September,Fall,1599
2020-03-06 00:00:00,2,3,Wind,66,Friday,March,Spring,10808
2021-10-10 00:00:00,5,6,Wind,283,Sunday,October,Fall,1374
2025-06-07 00:00:00,18,19,Wind,158,Saturday,June,Summer,13408
2023-12-02 00:00:00,11,12,Solar,336,Saturday,December,Winter,4402
2020-06-09 00:00:00,20,21,Wind,161,Tuesday,June,Summer,2462
2025-07-14 00:00:00,19,20,Wind,195,Monday,July,Summer,8818
2021-02-05 00:00:00,21,22,Wind,36,Friday,February,Winter,2566
2023-02-02 00:00:00,21,22,Wind,33,Thursday,February,Winter,7011
2023-05-26 00:00:00,16,17,Solar,146,Friday,May,Spring,11645
2024-08-03 00:00:00,14,15,Solar,216,Saturday,August,Summer,10343
2022-10-14 00:00:00,0,1,Wind,287,Friday,October,Fall,3451
2025-08-12 00:00:00,12,13,Solar,224,Tuesday,August,Summer,10561
2022-03-28 00:00:00,7,8,Wind,87,Monday,March,Spring,1693
2025-05-02 00:00:00,4,5,Wind,122,Friday,May,Spring,3410
2025-04-13 00:00:00,17,18,Wind,103,Sunday,April,Spring,5953
2020-10-09 00:00:00,21,22,Wind,283,Friday,October,Fall,3453
2025-08-06 00:00:00,2,3,Wind,218,Wednesday,August,Summer,3916
2021-06-11 00:00:00,21,22,Wind,162,Friday,June,Summer,2176
2020-06-19 00:00:00,9,10,Solar,171,Friday,June,Summer,3181
2023-01-24 00:00:00,7,8,Wind,24,Tuesday,January,Winter,7104
2020-09-15 00:00:00,21,22,Wind,259,Tuesday,September,Fall,833
2023-07-24 00:00:00,7,8,Wind,205,Monday,July,Summer,4430
2025-07-06 00:00:00,16,17,Wind,187,Sunday,July,Summer,14176
2021-04-15 00:00:00,12,13,Wind,105,Thursday,April,Spring,9189
2025-03-22 00:00:00,23,0,Wind,81,Saturday,March,Spring,4464
2024-01-04 00:00:00,11,12,Wind,4,Thursday,January,Winter,11461
2023-02-17 00:00:00,7,8,Wind,48,Friday,February,Winter,8100
2024-05-20 00:00:00,4,5,Wind,141,Monday,May,Spring,1616
2024-01-27 00:00:00,10,11,Wind,27,Saturday,January,Winter,5738
2023-08-31 00:00:00,15,16,Wind,243,Thursday,August,Summer,10018
2021-02-19 00:00:00,3,4,Wind,50,Friday,February,Winter,4793
2021-07-08 00:00:00,14,15,Solar,189,Thursday,July,Summer,5195
2023-05-19 00:00:00,1,2,Wind,139,Friday,May,Spring,6367
2021-01-29 00:00:00,16,17,Wind,29,Friday,January,Winter,14125
2022-06-01 00:00:00,20,21,Wind,152,Wednesday,June,Summer,2172
2020-04-30 00:00:00,16,17,Wind,121,Thursday,April,Spring,14234
2021-09-22 00:00:00,21,22,Wind,265,Wednesday,September,Fall,2338
2024-02-02 00:00:00,4,5,Wind,33,Friday,February,Winter,4279
2022-07-24 00:00:00,15,16,Solar,205,Sunday,July,Summer,7307
2021-05-25 00:00:00,13,14,Wind,145,Tuesday,May,Spring,14393
2023-07-17 00:00:00,7,8,Wind,198,Monday,July,Summer,2338
2024-06-08 00:00:00,9,10,Solar,160,Saturday,June,Summer,4101
2022-07-19 00:00:00,8,9,Wind,200,Tuesday,July,Summer,5523
2020-11-16 00:00:00,10,11,Wind,321,Monday,November,Fall,9212
2024-02-02 00:00:00,23,0,Wind,33,Friday,February,Winter,6383
2020-06-25 00:00:00,20,21,Wind,177,Thursday,June,Summer,1654
2025-07-10 00:00:00,22,23,Wind,191,Thursday,July,Summer,3466
2022-06-03 00:00:00,5,6,Wind,154,Friday,June,Summer,2794
2020-06-18 00:00:00,2,3,Wind,170,Thursday,June,Summer,1786
2024-03-21 00:00:00,4,5,Wind,81,Thursday,March,Spring,2332
2023-04-25 00:00:00,1,2,Wind,115,Tuesday,April,Spring,2739
2022-01-07 00:00:00,9,10,Wind,7,Friday,January,Winter,9573
2023-04-18 00:00:00,12,13,Wind,108,Tuesday,April,Spring,12157
2023-03-26 00:00:00,8,9,Wind,85,Sunday,March,Spring,14251
2023-12-19 00:00:00,9,10,Wind,353,Tuesday,December,Winter,9075
2022-10-26 00:00:00,0,1,Wind,299,Wednesday,October,Fall,6850
2025-06-03 00:00:00,8,9,Wind,154,Tuesday,June,Summer,5477
2020-06-17 00:00:00,3,4,Wind,169,Wednesday,June,Summer,1304
2025-08-29 00:00:00,3,4,Wind,241,Friday,August,Summer,8790
2020-02-16 00:00:00,15,16,Wind,47,Sunday,February,Winter,13620
2020-09-15 00:00:00,4,5,Wind,259,Tuesday,September,Fall,3135
2022-02-07 00:00:00,14,15,Solar,38,Monday,February,Winter,6367
2021-09-18 00:00:00,21,22,Wind,261,Saturday,September,Fall,2374
2023-05-09 00:00:00,4,5,Wind,129,Tuesday,May,Spring,2754
2024-03-18 00:00:00,9,10,Solar,78,Monday,March,Spring,3934
2024-01-10 00:00:00,12,13,Wind,10,Wednesday,January,Winter,2707
2020-12-24 00:00:00,2,3,Wind,359,Thursday,December,Winter,10311
2024-06-10 00:00:00,8,9,Wind,162,Monday,June,Summer,7335
2022-11-09 00:00:00,1,2,Wind,313,Wednesday,November,Fall,9198
2024-11-11 00:00:00,1,2,Wind,316,Monday,November,Fall,2550
2022-12-05 00:00:00,19,20,Wind,339,Monday,December,Winter,1646
2020-01-06 00:00:00,22,23,Wind,6,Monday,January,Winter,6114
2023-08-21 00:00:00,21,22,Wind,233,Monday,August,Summer,1791
2020-01-12 00:00:00,17,18,Wind,12,Sunday,January,Winter,4993
2024-10-12 00:00:00,18,19,Wind,286,Saturday,October,Fall,6137
2020-11-09 00:00:00,13,14,Solar,314,Monday,November,Fall,2889
2022-09-13 00:00:00,0,1,Wind,256,Tuesday,September,Fall,2581
2020-03-29 00:00:00,16,17,Wind,89,Sunday,March,Spring,13630
2025-02-15 00:00:00,22,23,Wind,46,Saturday,February,Winter,5661
2025-08-27 00:00:00,0,1,Wind,239,Wednesday,August,Summer,2252
2023-07-12 00:00:00,22,23,Wind,193,Wednesday,July,Summer,3539
2025-01-02 00:00:00,7,8,Wind,2,Thursday,January,Winter,6369
2021-02-19 00:00:00,9,10,Wind,50,Friday,February,Winter,6811
2025-09-23 00:00:00,2,3,Wind,266,Tuesday,September,Fall,7896
2022-07-10 00:00:00,8,9,Wind,191,Sunday,July,Summer,4514
2021-03-26 00:00:00,5,6,Wind,85,Friday,March,Spring,3646
2021-10-15 00:00:00,6,7,Wind,288,Friday,October,Fall,1575
2025-02-07 00:00:00,15,16,Wind,38,Friday,February,Winter,10457
2025-10-10 00:00:00,18,19,Wind,283,Friday,October,Fall,3559
2023-06-22 00:00:00,15,16,Wind,173,Thursday,June,Summer,9514
2022-02-24 00:00:00,22,23,Wind,55,Thursday,February,Winter,7938
2025-01-15 00:00:00,16,17,Wind,15,Wednesday,January,Winter,3431
2021-07-28 00:00:00,4,5,Wind,209,Wednesday,July,Summer,3354
2025-05-05 00:00:00,15,16,Wind,125,Monday,May,Spring,15064
2023-02-12 00:00:00,21,22,Wind,43,Sunday,February,Winter,4192
2021-10-05 00:00:00,8,9,Wind,278,Tuesday,October,Fall,10165
2022-07-16 00:00:00,19,20,Wind,197,Saturday,July,Summer,4533
2023-05-02 00:00:00,16,17,Solar,122,Tuesday,May,Spring,8967
2021-05-22 00:00:00,9,10,Wind,142,Saturday,May,Spring,12712
2025-04-14 00:00:00,6,7,Wind,104,Monday,April,Spring,479
2022-08-19 00:00:00,11,12,Solar,231,Friday,August,Summer,6190
2020-11-12 00:00:00,8,9,Wind,317,Thursday,November,Fall,5261
2020-06-05 00:00:00,2,3,Wind,157,Friday,June,Summer,3265
2021-08-10 00:00:00,5,6,Wind,222,Tuesday,August,Summer,1248
2023-02-15 00:00:00,0,1,Wind,46,Wednesday,February,Winter,4757
2021-07-26 00:00:00,11,12,Solar,207,Monday,July,Summer,5093
2022-02-06 00:00:00,10,11,Wind,37,Sunday,February,Winter,17304
2020-12-20 00:00:00,19,20,Wind,355,Sunday,December,Winter,5429
2024-05-29 00:00:00,13,14,Wind,150,Wednesday,May,Spring,11498
2023-03-14 00:00:00,19,20,Wind,73,Tuesday,March,Spring,6322
2023-03-17 00:00:00,18,19,Wind,76,Friday,March,Spring,6610
2020-08-08 00:00:00,5,6,Wind,221,Saturday,August,Summer,1149
2021-05-02 00:00:00,2,3,Wind,122,Sunday,May,Spring,2502
2021-01-21 00:00:00,16,17,Wind,21,Thursday,January,Winter,11579
2020-07-04 00:00:00,2,3,Wind,186,Saturday,July,Summer,3974
2020-08-07 00:00:00,14,15,Solar,220,Friday,August,Summer,4514
2020-04-01 00:00:00,21,22,Wind,92,Wednesday,April,Spring,3851
2022-09-15 00:00:00,6,7,Wind,258,Thursday,September,Fall,1567
2023-02-16 00:00:00,10,11,Wind,47,Thursday,February,Winter,7146
2024-05-18 00:00:00,0,1,Wind,139,Saturday,May,Spring,677
2020-12-30 00:00:00,6,7,Wind,365,Wednesday,December,Winter,2807
2024-04-28 00:00:00,12,13,Wind,119,Sunday,April,Spring,8476
2021-03-23 00:00:00,15,16,Solar,82,Tuesday,March,Spring,3997
2023-11-26 00:00:00,1,2,Wind,330,Sunday,November,Fall,2638
2023-04-25 00:00:00,21,22,Wind,115,Tuesday,April,Spring,2248
2021-08-24 00:00:00,11,12,Wind,236,Tuesday,August,Summer,9610
2025-01-27 00:00:00,21,22,Wind,27,Monday,January,Winter,17504
2025-01-03 00:00:00,15,16,Wind,3,Friday,January,Winter,4264
2022-07-03 00:00:00,23,0,Wind,184,Sunday,July,Summer,3250
2022-04-27 00:00:00,18,19,Wind,117,Wednesday,April,Spring,7424
2022-10-17 00:00:00,20,21,Wind,290,Monday,October,Fall,1731
2024-12-24 00:00:00,20,21,Wind,359,Tuesday,December,Winter,2733
2025-07-05 00:00:00,7,8,Wind,186,Saturday,July,Summer,3504
2024-03-24 00:00:00,12,13,Wind,84,Sunday,March,Spring,17542
2021-03-05 00:00:00,9,10,Wind,64,Friday,March,Spring,5969
2023-04-18 00:00:00,0,1,Wind,108,Tuesday,April,Spring,7377
2020-02-20 00:00:00,14,15,Wind,51,Thursday,February,Winter,13570
2023-04-22 00:00:00,21,22,Wind,112,Saturday,April,Spring,4685
2021-06-30 00:00:00,22,23,Wind,181,Wednesday,June,Summer,1138
2023-09-15 00:00:00,5,6,Wind,258,Friday,September,Fall,2859
2021-06-27 00:00:00,19,20,Wind,178,Sunday,June,Summer,1928
2023-12-18 00:00:00,6,7,Wind,352,Monday,December,Winter,1983
2025-01-03 00:00:00,4,5,Wind,3,Friday,January,Winter,2458
2025-10-11 00:00:00,2,3,Wind,284,Saturday,October,Fall,3113
2022-09-17 00:00:00,16,17,Wind,260,Saturday,September,Fall,10338
2020-10-19 00:00:00,14,15,Wind,293,Monday,October,Fall,7098
2024-10-10 00:00:00,7,8,Wind,284,Thursday,October,Fall,7668
2022-04-26 00:00:00,5,6,Wind,116,Tuesday,April,Spring,2225
2023-05-08 00:00:00,14,15,Solar,128,Monday,May,Spring,6648
2021-11-11 00:00:00,17,18,Wind,315,Thursday,November,Fall,380
2023-11-23 00:00:00,20,21,Wind,327,Thursday,November,Fall,8437
2025-04-27 00:00:00,17,18,Solar,117,Sunday,April,Spring,5174
2025-09-27 00:00:00,21,22,Wind,270,Saturday,September,Fall,2138
2023-10-04 00:00:00,18,19,Wind,277,Wednesday,October,Fall,2050
2022-04-03 00:00:00,6,7,Wind,93,Sunday,April,Spring,4104
2020-08-25 00:00:00,1,2,Wind,238,Tuesday,August,Summer,723
2022-07-17 00:00:00,23,0,Wind,198,Sunday,July,Summer,4351
2025-10-03 00:00:00,13,14,Wind,276,Friday,October,Fall,11301
2021-08-06 00:00:00,11,12,Wind,218,Friday,August,Summer,11666
2021-05-14 00:00:00,10,11,Wind,134,Friday,May,Spring,6084
2024-04-22 00:00:00,15,16,Wind,113,Monday,April,Spring,11441
2021-09-12 00:00:00,3,4,Wind,255,Sunday,September,Fall,833
2025-05-21 00:00:00,12,13,Solar,141,Wednesday,May,Spring,9175
2020-09-21 00:00:00,15,16,Solar,265,Monday,September,Fall,2049
2021-02-07 00:00:00,20,21,Wind,38,Sunday,February,Winter,3072
2022-08-27 00:00:00,18,19,Solar,239,Saturday,August,Summer,4302
2022-11-04 00:00:00,8,9,Wind,308,Friday,November,Fall,6595
2022-09-18 00:00:00,21,22,Wind,261,Sunday,September,Fall,4391
2022-06-18 00:00:00,10,11,Solar,169,Saturday,June,Summer,5292
2021-10-22 00:00:00,3,4,Wind,295,Friday,October,Fall,2015
2020-04-29 00:00:00,12,13,Wind,120,Wednesday,April,Spring,9416
2023-02-13 00:00:00,3,4,Wind,44,Monday,February,Winter,3717
2022-05-07 00:00:00,18,19,Wind,127,Saturday,May,Spring,5564
2021-07-04 00:00:00,6,7,Wind,185,Sunday,July,Summer,932
2023-01-15 00:00:00,4,5,Wind,15,Sunday,January,Winter,11169
2023-02-16 00:00:00,18,19,Wind,47,Thursday,February,Winter,6891
2024-08-05 00:00:00,6,7,Wind,218,Monday,August,Summer,776
2021-05-16 00:00:00,1,2,Wind,136,Sunday,May,Spring,5170
2023-03-08 00:00:00,10,11,Wind,67,Wednesday,March,Spring,15041
2020-10-30 00:00:00,13,14,Wind,304,Friday,October,Fall,7334
2021-04-26 00:00:00,10,11,Wind,116,Monday,April,Spring,7918
2025-07-07 00:00:00,6,7,Wind,188,Monday,July,Summer,5004
2021-08-24 00:00:00,9,10,Wind,236,Tuesday,August,Summer,6030
2022-04-01 00:00:00,0,1,Wind,91,Friday,April,Spring,10193
2024-08-21 00:00:00,23,0,Wind,234,Wednesday,August,Summer,1351
2024-01-19 00:00:00,22,23,Wind,19,Friday,January,Winter,3386
2021-05-24 00:00:00,12,13,Wind,144,Monday,May,Spring,12352
2021-05-18 00:00:00,1,2,Wind,138,Tuesday,May,Spring,5826
2023-11-04 00:00:00,14,15,Wind,308,Saturday,November,Fall,17543
2024-07-14 00:00:00,9,10,Solar,196,Sunday,July,Summer,2112
2022-03-10 00:00:00,9,10,Wind,69,Thursday,March,Spring,5077
2024-03-10 00:00:00,1,2,Wind,70,Sunday,March,Spring,3791
2021-02-28 00:00:00,23,0,Wind,59,Sunday,February,Winter,6317
2025-04-23 00:00:00,0,1,Wind,113,Wednesday,April,Spring,4602
2025-06-16 00:00:00,8,9,Solar,167,Monday,June,Summer,4345
2021-03-26 00:00:00,7,8,Wind,85,Friday,March,Spring,4671
2022-08-03 00:00:00,7,8,Wind,215,Wednesday,August,Summer,1048
2023-11-01 00:00:00,7,8,Wind,305,Wednesday,November,Fall,12440
2022-11-21 00:00:00,12,13,Wind,325,Monday,November,Fall,10615
2020-09-23 00:00:00,21,22,Wind,267,Wednesday,September,Fall,7077
2021-07-21 00:00:00,9,10,Solar,202,Wednesday,July,Summer,2455
2025-05-25 00:00:00,23,0,Wind,145,Sunday,May,Spring,7409
2020-01-20 00:00:00,18,19,Wind,20,Monday,January,Winter,5481
2020-07-16 00:00:00,23,0,Wind,198,Thursday,July,Summer,1793
2025-04-11 00:00:00,3,4,Wind,101,Friday,April,Spring,4126
2023-07-30 00:00:00,2,3,Wind,211,Sunday,July,Summer,5343
2022-12-19 00:00:00,23,0,Wind,353,Monday,December,Winter,13567
2024-12-04 00:00:00,2,3,Wind,339,Wednesday,December,Winter,1630
2022-06-10 00:00:00,11,12,Solar,161,Friday,June,Summer,7582
2021-11-17 00:00:00,9,10,Wind,321,Wednesday,November,Fall,2394
2022-04-24 00:00:00,3,4,Wind,114,Sunday,April,Spring,2963
2023-05-28 00:00:00,0,1,Wind,148,Sunday,May,Spring,5726
2025-01-24 00:00:00,10,11,Wind,24,Friday,January,Winter,19742
2023-06-08 00:00:00,11,12,Solar,159,Thursday,June,Summer,8461
2024-11-19 00:00:00,7,8,Wind,324,Tuesday,November,Fall,18100
2022-07-10 00:00:00,5,6,Wind,191,Sunday,July,Summer,4280
2022-05-15 00:00:00,7,8,Wind,135,Sunday,May,Spring,4614
2022-09-28 00:00:00,9,10,Wind,271,Wednesday,September,Fall,4568
2021-02-17 00:00:00,12,13,Wind,48,Wednesday,February,Winter,11639
2024-10-09 00:00:00,12,13,Wind,283,Wednesday,October,Fall,12368
2025-06-04 00:00:00,14,15,Solar,155,Wednesday,June,Summer,8787
2020-11-04 00:00:00,11,12,Solar,309,Wednesday,November,Fall,3051
2022-02-26 00:00:00,8,9,Wind,57,Saturday,February,Winter,5296
2024-03-17 00:00:00,12,13,Solar,77,Sunday,March,Spring,8354
2023-02-15 00:00:00,14,15,Solar,46,Wednesday,February,Winter,5873
2020-07-31 00:00:00,8,9,Wind,213,Friday,July,Summer,3969
2022-04-15 00:00:00,9,10,Solar,105,Friday,April,Spring,3210
2020-12-12 00:00:00,5,6,Wind,347,Saturday,December,Winter,4914
2022-09-02 00:00:00,8,9,Wind,245,Friday,September,Fall,2497
2020-03-16 00:00:00,7,8,Wind,76,Monday,March,Spring,3407
2024-11-21 00:00:00,15,16,Wind,326,Thursday,November,Fall,9569
2021-08-07 00:00:00,3,4,Wind,219,Saturday,August,Summer,3328
2025-02-28 00:00:00,12,13,Solar,59,Friday,February,Winter,10622
2022-04-23 00:00:00,3,4,Wind,113,Saturday,April,Spring,5891
2025-01-07 00:00:00,4,5,Wind,7,Tuesday,January,Winter,14713
2021-10-25 00:00:00,23,0,Wind,298,Monday,October,Fall,3138
2021-11-07 00:00:00,1,2,Wind,311,Sunday,November,Fall,6691
2021-02-04 00:00:00,19,20,Wind,35,Thursday,February,Winter,3434
2020-02-22 00:00:00,4,5,Wind,53,Saturday,February,Winter,8062
2024-10-23 00:00:00,23,0,Wind,297,Wednesday,October,Fall,6864
2023-08-17 00:00:00,0,1,Wind,229,Thursday,August,Summer,2496
2025-03-02 00:00:00,13,14,Solar,61,Sunday,March,Spring,12215
2023-02-05 00:00:00,0,1,Wind,36,Sunday,February,Winter,3594
2024-02-07 00:00:00,7,8,Wind,38,Wednesday,February,Winter,17057
2023-06-20 00:00:00,13,14,Solar,171,Tuesday,June,Summer,7992
2020-01-13 00:00:00,4,5,Wind,13,Monday,January,Winter,2614
2024-09-22 00:00:00,2,3,Wind,266,Sunday,September,Fall,4342
2025-08-27 00:00:00,23,0,Wind,239,Wednesday,August,Summer,2306
2024-11-09 00:00:00,22,23,Wind,314,Saturday,November,Fall,654
2021-01-28 00:00:00,5,6,Wind,28,Thursday,January,Winter,10801
2024-11-08 00:00:00,4,5,Wind,313,Friday,November,Fall,2745
2024-06-27 00:00:00,9,10,Solar,179,Thursday,June,Summer,4237
2025-02-05 00:00:00,15,16,Solar,36,Wednesday,February,Winter,5425
2025-02-24 00:00:00,20,21,Wind,55,Monday,February,Winter,6233
2022-08-09 00:00:00,14,15,Solar,221,Tuesday,August,Summer,10463
2020-08-06 00:00:00,0,1,Wind,219,Thursday,August,Summer,1316
2022-12-20 00:00:00,16,17,Wind,354,Tuesday,December,Winter,8489
2022-05-06 00:00:00,13,14,Solar,126,Friday,May,Spring,6950
2025-05-23 00:00:00,2,3,Wind,143,Friday,May,Spring,3630
2022-01-29 00:00:00,19,20,Wind,29,Saturday,January,Winter,9050
2023-01-08 00:00:00,4,5,Wind,8,Sunday,January,Winter,11271
2024-12-07 00:00:00,7,8,Wind,342,Saturday,December,Winter,18470
2020-01-16 00:00:00,7,8,Wind,16,Thursday,January,Winter,5457
2022-06-08 00:00:00,17,18,Wind,159,Wednesday,June,Summer,10342
2021-05-20 00:00:00,14,15,Wind,140,Thursday,May,Spring,11590
2021-07-25 00:00:00,8,9,Wind,206,Sunday,July,Summer,3518
2020-05-07 00:00:00,15,16,Solar,128,Thursday,May,Spring,4042
2021-03-26 00:00:00,18,19,Wind,85,Friday,March,Spring,8689
2023-06-27 00:00:00,1,2,Wind,178,Tuesday,June,Summer,3541
2024-10-24 00:00:00,1,2,Wind,298,Thursday,October,Fall,6617
2020-08-24 00:00:00,15,16,Solar,237,Monday,August,Summer,6376
2021-10-23 00:00:00,1,2,Wind,296,Saturday,October,Fall,1627
2020-04-04 00:00:00,23,0,Wind,95,Saturday,April,Spring,6994
2023-02-02 00:00:00,22,23,Wind,33,Thursday,February,Winter,6620
2022-11-16 00:00:00,4,5,Wind,320,Wednesday,November,Fall,8639
2020-09-10 00:00:00,6,7,Wind,254,Thursday,September,Fall,1588
2022-03-09 00:00:00,19,20,Wind,68,Wednesday,March,Spring,5409
2025-07-23 00:00:00,4,5,Wind,204,Wednesday,July,Summer,981
2022-03-10 00:00:00,15,16,Wind,69,Thursday,March,Spring,6480
2021-12-04 00:00:00,21,22,Wind,338,Saturday,December,Winter,11148
2024-09-02 00:00:00,4,5,Wind,246,Monday,September,Fall,1417
2025-08-05 00:00:00,7,8,Wind,217,Tuesday,August,Summer,4930
2024-02-19 00:00:00,4,5,Wind,50,Monday,February,Winter,3561
2025-09-23 00:00:00,20,21,Wind,266,Tuesday,September,Fall,7015
2025-03-17 00:00:00,5,6,Wind,76,Monday,March,Spring,5480
2020-12-12 00:00:00,0,1,Wind,347,Saturday,December,Winter,6148
2022-06-02 00:00:00,11,12,Solar,153,Thursday,June,Summer,6196
2024-08-11 00:00:00,20,21,Wind,224,Sunday,August,Summer,4609
2021-07-27 00:00:00,17,18,Wind,208,Tuesday,July,Summer,6091
2022-10-01 00:00:00,18,19,Wind,274,Saturday,October,Fall,9643
2023-12-12 00:00:00,20,21,Wind,346,Tuesday,December,Winter,12126
2020-03-17 00:00:00,6,7,Wind,77,Tuesday,March,Spring,985
2024-06-05 00:00:00,21,22,Wind,157,Wednesday,June,Summer,2061
2021-06-20 00:00:00,5,6,Wind,171,Sunday,June,Summer,3261
2025-10-31 00:00:00,3,4,Wind,304,Friday,October,Fall,9983
2024-01-03 00:00:00,22,23,Wind,3,Wednesday,January,Winter,16866
2021-04-25 00:00:00,2,3,Wind,115,Sunday,April,Spring,8382
2024-01-23 00:00:00,10,11,Wind,23,Tuesday,January,Winter,10479
2023-06-12 00:00:00,5,6,Wind,163,Monday,June,Summer,1553
2022-02-19 00:00:00,1,2,Wind,50,Saturday,February,Winter,11830
2020-01-29 00:00:00,7,8,Wind,29,Wednesday,January,Winter,7825
