Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
24.54,89,4.917,29611.9,18068.4,18315.2
12.98,71.1,0.077,30331.5,17974.5,18640.4
18.3,74.7,0.076,34119.8,20357.2,17669.8
20.3,82.8,0.33,23619.8,16084,12231.9
20.41,43.66,0.082,28849.2,24054.5,13052.5
15.32,58.38,0.075,33156.8,20853.7,15822.6
20.57,47.15,0.082,45851.1,26726.8,27937.5
27.39,61.62,4.909,49722.3,33057,45236.5
18.35,61.12,4.923,40012.3,33526.9,16505.1
19.99,89.1,4.91,31023.7,19126.4,10608
8.74,76.9,0.085,33843,18955.6,16649.6
15.04,80.3,0.073,24422.6,13971.1,11671.3
22.72,52.45,0.081,35068.6,22326,17238.6
12.74,87.4,4.913,27457.7,22175.1,9745.9
21.13,58.12,4.917,24420.9,15236.3,14150.2
27.74,61.55,4.907,51297.8,34674.7,47435.6
17.2,80,0.066,22813.4,13998.8,11065.3
18.42,77.3,0.072,40993.9,25342.2,25645.3
16.71,51.84,0.082,42756.5,26024.3,24803.9
12.23,90.8,0.088,28275.3,15749.5,14727.1
15.16,68.06,0.089,36067.4,21523.2,16414.8
14.17,70.8,0.08,25796.9,20454.5,11797.6
13.4,69.52,0.085,21686.2,16564.5,10132
21.26,83.6,0.067,44427,26491.1,26885.9
17.33,65.19,0.075,30923.2,25609.1,9651.86
23.95,68.5,4.909,32469.5,22691,24376.2
19.59,54.45,0.082,44096.4,27067.4,26691
20.92,59.84,0.072,32430.8,25136.8,17650.1
12.42,84.5,0.087,28616.2,18259.8,13912.3
12.4,53.26,0.08,29711.4,18142.2,16354.7
16.84,75.7,4.912,33794.4,20279.6,17627
18.73,30.65,0.086,33527.1,20746.5,16302.7
17.63,81.1,0.065,27005.9,13233.4,15350.3
20.85,78.1,0.286,32425.5,18920.6,18262.6
21.49,72.4,4.921,31610.7,18351,12617.1
20.6,40.34,0.084,38925,23869.2,24308.4
21.02,75.3,4.925,35562,22880.9,13002.3
16.02,60.98,0.084,34596.5,20531.3,17494
22.14,49.29,4.922,26888.5,13763.8,15061.9
15.51,74.5,4.917,29768.2,17301.2,13941.3
34.91,25.01,4.904,38638.7,27716.6,28577.3
14.93,88.2,0.07,35676,19396.7,18036.4
20.45,66.72,4.916,24792.2,13887.3,11861.2
25.69,85.2,4.926,36171,22907.7,18574
16.78,67.59,0.076,31562,25178.3,10130.1
12.8,86.1,0.074,32064.4,18186,17743.1
26.04,58.84,0.066,39480.8,22494.4,19926.6
25.09,36.28,4.92,35007.4,21387.1,13568.4
24.9,51.65,0.071,36708.9,23497.3,18372.9
19.93,69.89,4.922,32961,21886.1,15146.2
18.35,66.62,0.072,31095.4,27267.8,8478.07
25.5,46.29,0.079,36230,21827.8,13177.4
20.16,76.4,0.072,31107.7,23329.3,16834.7
24.21,60.82,4.908,25113.1,17175.9,20846.9
16.79,83.5,0.072,33679.6,20646.8,18664.7
13.48,61.88,4.923,37403.2,22013.4,22639.4
14.93,63.87,0.076,34499,20440.1,17245.3
22.32,47.49,4.908,29822.9,21383.3,20807
26.59,67.72,4.922,37238.6,23291.7,20656.6
24.51,51.99,4.923,44769.2,28684.2,18423.8
23.69,60.29,4.925,38300.2,25447,11537.7
13.46,58.38,0.077,35273,30462.1,14861
15.36,74.8,0.081,35704.9,28429.6,15195.2
24.63,37.81,4.978,32342.7,18273.2,15426.7
32.07,34.38,4.918,46526.5,28974.7,35656.6
12.73,47.6,0.082,43437.3,31117.5,16267
11.69,65.12,0.083,35759.7,30657.3,15322
20.63,82,4.914,22210.8,12816.5,15430.3
14.32,89.4,0.069,31249.1,16174.3,18472.7
13.02,67.81,0.087,20220.8,12273.6,10704.6
20.44,58.49,4.926,43040.7,21629.9,24634.4
15.62,85.5,0.07,30009,13938.1,19392
12.49,63.58,0.081,36793.9,31934.9,14158
13.23,48.45,4.915,32463.8,21238.9,15157.6
11.91,83.3,0.074,26984.6,21960.7,11468
16.67,85.9,0.071,22221.5,17468.2,10288.2
25.15,57.45,4.92,30730.7,18452.4,15119.2
20.14,59.54,0.073,44292.2,25029.1,25570.2
22.26,55.32,4.92,38910.6,19873.2,20281.9
20.59,56.39,0.085,33995.8,19055.8,18327.3
24.16,45.01,0.077,29855.4,15219.5,16187.1
7.17,84,4.92,22098.5,17059.1,10045.3
12.39,80.9,4.919,26013.7,20332.6,7537.09
18.66,65.52,0.073,31273.9,16819.6,18746.2
18.62,69.79,0.108,29568.8,18071,13054.8
14.05,89.9,0.069,28242,15375.2,14912
11.41,69.63,0.086,22637.3,12536.2,14229.2
7.03,86.8,0.088,22365.6,14804.9,12214
13.68,69.45,0.081,24221.5,19026.4,11288.7
14.97,83.9,0.069,29004.6,16057,19194.2
15.86,86.4,0.071,23883.2,13109.6,15453.1
17.17,80.8,0.07,25822.4,15540.6,14983
21.29,90.1,4.913,26920.4,16128.9,13073.3
6.121,83.9,0.086,20921.7,16436.9,9565.43
17.9,50.28,0.081,31692.3,20297.6,17181.3
14.49,85.8,0.086,32188.6,25940.5,9623.05
15.96,81.8,4.916,28621.5,20525.2,17615.4
25.65,43.05,0.278,35980.9,19459.5,15414.9
10.49,69.56,0.089,24109.4,14622.5,15255.9
15.84,89.7,0.068,22017,15877.4,16558.5
20.72,83.1,0.079,40067.9,25666.8,17215.8
17.05,71.6,0.072,35283,20538.6,16730.6
24.48,86.5,4.911,25443.7,16251.3,15811.4
20.68,86.4,0.073,35883.4,23108.7,13229.9
23.38,74.9,0.265,46303,27684.8,23404.8
17.81,63.08,0.076,30266.2,25366.1,9594.24
25.17,82.1,4.912,25451.2,16135.4,18298.2
13.49,53.3,0.082,31349,22788.6,9853.54
21.34,72.7,4.916,22715.8,13939.7,16476.6
27.16,82.1,4.909,50465.5,35045.8,38911.6
15.62,73.5,0.083,35023.6,28201.3,15005
16.37,68.13,4.92,28579.4,17970.1,10382
22.68,84.6,0.282,32419.1,19882.3,17338.8
10.18,88.9,0.097,22114.7,14103.7,11281.9
21.54,80.4,4.916,43918.4,23822.9,29408.5
13.58,73.9,0.073,43016.9,25528.3,25546.6
27.8,53.55,4.908,31893.7,21835.4,26890
19.14,41.39,0.086,32158,17872,17581.9
18.81,69.32,0.18,21428,11705.6,9478.41
36.49,21.18,4.934,38999.6,27410.1,30191.8
26.59,70.2,4.919,36339.7,24524.1,24727
14.95,88.2,0.072,24180.8,13542.2,16354.9
20.51,65.94,0.072,27378.5,20800.4,14764.3
28.76,41.88,4.935,37484.1,23302.9,13294.1
23.57,60.34,4.92,43876.7,26923.8,25867.5
24.7,82.7,4.926,46545.6,28594.9,35036
14.78,67.19,0.082,22290.5,16400.1,10458.6
13.66,76.2,0.083,21006.8,15523.8,9784.39
3.541,80.8,0.085,22584.3,13798.2,14232.3
10.88,43.11,0.087,29660.3,17281.5,18507.3
25.03,67.26,4.924,39278,25717,24695.2
21.42,60.19,0.271,32623,19511.9,15856.2
25.11,48.35,4.926,36100.7,24371.3,22293.7
28.37,31.93,0.08,32935.9,17632.2,18381.9
20.76,86.5,0.069,38997.6,24582.5,23908.4
14.54,69.24,0.084,32749.4,21155,15388.9
21.33,66.43,0.081,44630.5,27702.1,19217.5
15.77,83.5,0.074,38875.3,21490,25792
22.82,49.95,4.903,29081.3,20117.4,21649.7
12.88,85.2,0.079,24131.2,12563.3,16704
23.42,44.6,0.083,39842.6,23642,26461.1
26.04,47.55,0.322,32336.3,19077.8,16285.7
25.72,89.5,4.91,30385.4,21295.9,21709.8
15.63,82.4,0.072,40605.2,21827.3,27520
13.28,81.5,0.077,22740.7,18642.5,6816.81
20.57,86.1,0.067,42392.6,24511.4,26336.5
23.78,49.85,4.924,44006.7,24404.6,18604.7
20.37,72.5,4.913,32854,20842.1,15344.5
17.6,72.7,4.914,39168,19950,22372.3
10.06,76.1,0.086,21739.7,13265.7,13937.3
31.69,35.85,4.915,46169.3,29100,35493.9
7.03,88.3,0.089,26404.1,16792.7,11491
8.65,86.6,0.082,27109.8,16599.4,11971.5
23.28,69.59,0.068,33046.9,21442.8,16222.5
21.36,70.9,4.922,34031.2,22075.5,16702.8
16.89,86.7,0.073,31042.7,18153.7,19085.8
17.95,64.42,0.084,31044.9,26529.6,9000.72
19.86,85,0.069,24871,13565.5,12465.2
20.03,58.15,4.924,28315.8,14429.9,16726.9
22.03,69.76,0.068,32104.9,20377.7,16253.9
10.16,72.6,0.08,30908.4,19787.2,14440.5
16.21,67.22,0.072,21481.4,16915.6,8977.67
12.44,47.4,0.078,21645.6,17213.9,9427.13
23.62,66.66,0.068,36419.1,23937.8,12979
13.57,68.48,0.084,40194.7,34151.6,15581.3
25.69,53.18,0.071,33628.3,20619.2,15210.4
10.78,88,0.084,32261.6,26702.7,14221.4
20.26,40.03,0.084,39335.4,33270.2,17083.4
20.48,82,0.066,39887.7,22980.9,23364.9
29.74,59.55,4.901,40754.7,28298.2,27548.1
22.64,66.79,0.071,32868.9,18314.3,14875.6
16.02,86.2,0.073,22393.8,17981.4,8304.58
19.52,65.81,0.076,36572.3,28703.3,20368.2
21,43.58,0.083,32216.3,19796.3,17576.7
21.51,52.95,0.084,34888.6,20918.1,17681.5
23.02,82.3,4.915,39243.2,24795.8,18486.1
24.84,50.16,4.916,27996.3,17893.7,21118
17.88,72.9,0.071,35576.8,19924.6,20410.2
12.26,81.2,0.086,32492.8,25601.7,9490.52
14.88,69.46,4.919,26417.9,14676.3,12984.8
15.2,88,0.068,30616.7,16548.3,20421.8
21.07,44.94,0.082,46982.8,27819.5,27116.3
21.18,68.27,4.92,36599.6,23152.9,18720
13.65,86.6,0.078,22750.8,17713.6,8356.63
26.24,41.47,0.083,30103.1,17933.1,17478.2
19.6,49.11,0.083,30916.9,25449.2,10652.5
12.76,48.26,0.079,43279.1,31150.7,16278.5
15.46,62.62,0.083,42489.2,23868.3,26082.6
21.46,66.04,0.072,31901.5,26460.7,17551.8
22.25,78,0.125,35814.1,22410.4,11415
15.34,60.85,0.074,33052.6,20220.7,15514.8
12.74,79.5,0.079,24267.6,16464,11351.3
15.53,82.4,0.072,31521.9,16258.7,18676.4
10.92,81.1,0.077,23848.9,15043.9,11049.7
11.26,65.43,0.085,31362.7,19386,15086
20.93,70.7,4.92,26257.7,14459.9,12967.4
13.82,65.3,4.912,25663.7,16187.2,11543.2
14.33,75,4.913,21561.8,10770.1,9960.86
24.63,62.99,4.93,34846.7,19702.7,14503
24.31,83.7,4.922,41602.1,27281,32246.4
17.16,53.77,0.085,38567.5,22576.8,24828.4
24.75,42.31,4.925,46143.7,25948.4,21592.6
5.481,85.4,4.916,22873.8,17821.5,9542.17
25.75,45.55,0.084,37099.7,22272.2,14286.2
20.69,59.35,4.917,26780.2,15369.2,12473.1
13.32,70.5,0.081,22092.3,16899.2,10074.2
12.97,75.9,0.076,40143.8,24477.8,25012
18.47,88.4,0.069,31765,19088.5,18609.2
20.01,42.39,0.087,33747.7,25947.5,10710.4
22.59,63.58,0.078,44579.6,23938.9,26401.5
7.76,89.8,0.075,28946.4,17890.6,18125.2
12.62,86.7,0.07,42882.7,25316.7,26727.6
31.66,32.19,4.927,34847,23027.8,25251.2
14.18,81.9,0.083,38436.5,33404.1,15587
19.96,88.3,0.353,27659.5,16705.2,14344.1
15.9,81,0.072,35384.6,16856.2,23621.8
22.95,56.79,4.923,36589.2,21719.5,16614.7
16.65,56.84,0.089,31270,25583.3,9363.75
13.39,58.44,0.078,39166.5,33205.3,16462.9
14.28,74,0.076,23124,18451.1,9306.12
22.82,88.1,4.917,23979.8,13457.2,12717.7
20.6,64.35,4.917,44732.9,26760.4,25710.1
24.04,81.7,4.914,20730.9,16158.2,17033
16.68,82.7,0.073,34978.5,27847.9,16134.9
12.11,82.2,0.085,22229.7,17243.3,9225.45
23.06,57.73,4.933,34063,19246.2,14514.7
14.1,64.02,0.086,29623.7,18900.9,18333.6
27.31,43.31,0.078,29093.4,19803.8,24552.3
17.43,42.93,0.086,31998.6,19518.3,16298.7
21.54,64.27,4.923,34925.5,23392.5,12453.7
27.46,56.43,4.923,39572,25815.8,25808.7
21.58,56.95,4.92,27186.7,15546.5,12179.5
18.04,62.38,0.087,31935.2,19411.6,16794.2
13.12,75.9,0.074,43114.6,25754.4,25697.1
11.72,79.2,0.089,42562.7,25884.1,25409
20.51,60.96,0.07,37367.6,24037.2,16253.9
17.16,86.9,0.067,38677.8,21929.3,23318.7
12.72,78.9,0.073,38836.9,33013.6,16695.9
16.74,63.54,0.082,27534.7,16302.2,16732
33.63,13.81,4.567,30745.2,20106.5,17431.6
26.65,75.2,4.911,46819.9,31021.5,40338.1
15.64,57.74,0.084,28366.8,18496,13679.3
23.36,63.83,0.083,34906.6,22354.4,13364.1
21.35,87.2,0.3,37694.9,25113.9,15320.8
30.15,46.12,4.905,38817.7,28921.6,26404.5
10.82,87.3,0.079,25484.4,20049.1,7393.04
25.03,59.69,4.921,43905.8,25991.7,19089.1
17.45,64.05,4.923,38695.4,30216.9,16458.8
14.33,67.71,0.085,44426.4,26458.4,25511.9
12.04,78.8,0.082,25024.1,13864.8,15988.4
23.96,43.47,0.078,33187.7,17806.8,17728.9
20.25,84.9,0.246,25416.6,14852.8,11208.2
18.33,76.9,0.069,44455.9,26507.7,25628.5
21.23,79.2,4.919,32775.9,19104,14920.7
24.34,81.6,4.921,31389.1,20938.5,22997.9
20.36,88.9,0.069,46880.4,29121.2,19480.1
25.57,87.9,4.909,38459.7,27043.7,30003.8
15.97,84.4,0.074,24329.6,11984.1,11525.8
18.72,85.9,4.919,28710.8,16476.9,13138
21.02,57.66,0.081,35428,21200.4,18565.8
16.69,58.28,0.076,31002.3,25281.4,9381.03
23.27,60.19,4.908,47799.7,32806.8,36811
15.52,88.6,0.072,28178.5,23180.6,14833.7
19.62,68.61,0.069,30258.5,24318.6,17534.5
25.06,48.85,0.082,39469.2,24624.9,16731.4
21.43,69.56,0.079,22460.9,12531.3,11327.6
28.91,37.62,4.92,43860.2,30186.1,39645.2
16.57,84.2,4.917,28189.4,18490.4,12767.6
14.57,64.56,0.078,39996.6,24824.3,23908.3
16.98,79.6,0.08,29624.6,24314.9,13682.9
32.94,14.5,4.904,47818.9,32544.5,37268.5
19.22,87.8,0.072,30306.2,24427,13580.1
14.96,87.1,0.072,27727.4,14887.6,18164.4
20.14,79.2,4.918,30923.8,20035.3,13971.1
27.74,45.82,4.924,35921.2,25237.3,13591.7
21.53,71.7,0.274,27793.3,16911,13120.3
14.29,65.07,0.083,31625.1,19871.1,15537.5
29.21,43.08,0.072,40057.9,27530.3,26037.4
15.56,86,0.072,27429.8,16493.3,14103.3
19.18,74.5,0.069,26012.3,20030.6,12300.7
26.11,45.12,4.924,32795.4,22100.4,11228.2
15.59,76.7,0.078,19451.8,11717.6,13099.9
27.1,56.2,4.921,29372.2,17741.8,22195.2
14.38,78.5,0.083,33575.7,27682.1,13939
18.95,78,0.07,22713.8,16780.2,10427
17.82,84.3,4.913,25586,16267.2,11876
14.06,64.57,0.083,29501.7,15290,11508.4
15.28,67.16,0.08,22191.9,13283.9,13754.5
12.22,62.16,0.088,32052.2,19535.6,15659.1
18.63,87.8,4.919,26397.9,14879,11890.7
10.4,74.1,0.082,21156.5,12390.3,10039.5
24.06,61.85,0.057,35869.7,22569.2,20210.2
9.27,80.6,0.082,25028.1,20568.3,11057.9
10.36,73.8,0.087,22588.5,13236.5,14304.5
20.72,78.7,0.075,43511.5,24242,26377.8
18.98,82.4,0.074,42135,24778,17986.1
19.07,93.2,0.069,31617,20711.2,9471.61
26.76,69.66,4.932,37788.4,23945.5,22709
30.47,44.16,4.908,42450.5,33930.4,29113.3
24.65,90.1,4.915,30538.9,21486,23918.7
16.83,72.2,4.911,23586.8,13955,14804.8
25.21,67.55,4.926,31114.2,17708.1,21108.2
24.35,89,4.916,33332.6,20786.5,20391.7
17.56,73.7,0.079,42434.3,21721,28462.5
20.33,60.31,4.917,41375.4,25229.9,25964.3
27.42,44.85,0.074,28615,19215.2,23919.7
11.51,87.6,0.081,34981,29044.5,15206.7
13.43,69.86,0.076,41608.1,26874.2,25538.3
15.74,66.24,0.085,37928.1,22872.9,18055.7
26.34,49.77,0.081,32721.8,20247.7,14778.9
15.7,83.6,0.085,23269.4,13652.1,10984.7
18.29,82.5,4.922,40817.3,24553.6,24497.5
14.5,64.43,0.081,24280,14554,15435.6
16.41,57.03,0.081,33935,21011,16287.1
16.1,86.4,0.072,37511.3,20613.8,24820.4
29.65,67.06,4.908,37456,25105,27373.5
14.15,75.2,0.081,43102.4,26104.6,25506.1
18.62,60.81,0.084,28739.2,21846,9110.2
17.63,60.78,0.087,30892.8,24950,9536.61
19.71,62.63,4.909,28455.5,19891.1,22750.8
13.55,66.05,0.082,32503.7,19944.1,19699.8
15.12,82.9,0.077,43461.3,26607.9,25486.3
18.88,58.11,0.078,26445.6,21488.8,11461.2
5.936,88,0.082,18500.4,13598,6569.03
20.57,49.77,4.92,34854.1,20418.3,18191.6
16.16,57.18,4.915,35477.5,21253.5,20651.6
13.66,87.1,0.075,34676.8,29449.5,14492.2
14.13,76.3,0.08,44560.7,26735.6,25755
13.68,69.01,0.074,42748.5,25086.9,26577
10.5,58.7,0.084,22146.8,13699.7,13856.4
20.76,82.3,0.077,32058.1,19060.6,14659.7
16.71,71.4,0.083,39563.6,21365.4,25972.4
7.9,78.4,0.083,25861.6,21514.6,11709
13.2,83.1,0.08,18414.6,10264.8,10560
17.88,69.11,0.086,22731.2,17749.8,11239.9
11.88,73.8,0.088,33417.7,20735.6,15938.3
28.33,29.35,4.921,37024.1,22556,13031.5
11.94,77.1,4.913,42522.7,25342.2,25674
13.54,69.11,0.085,40346.8,34519.8,15517.9
20.73,73.6,4.917,27927.1,16503.1,13820.5
19.77,77.3,0.073,40381.5,33586.4,19367.7
15.97,66.01,0.082,25381.8,15339.9,15356.1
11.77,80.4,0.083,24012.2,18270.6,7346.94
24.04,85.9,4.915,23556.7,15645.6,16653.4
27.25,40.25,4.905,29233.8,19921.5,27022.6
28.44,69.56,4.925,37328.1,21983.9,17424.5
12.57,74.9,0.089,31181.8,20421.9,20038.6
8.07,87.9,0.082,21791.6,16724.1,9369.51
24.15,49.42,4.923,45670.4,25689.2,19328.4
23.71,66.79,0.272,34732,23684.4,11873
15.73,74.5,0.073,21390.1,15962,9000.72
19.39,87.9,4.916,37078,22172.1,22439.5
9.9,76.1,0.083,23775.2,14826.7,15047.7
22.08,57.6,0.086,44731.9,23315.9,27673.5
22.17,65.93,4.918,36159,23977.7,17938.8
18.25,61.29,0.089,44455.5,26996.3,26082.9
14.85,89.3,0.067,28942.6,16995.5,17768.7
21.43,58.61,4.92,29921.8,24602.5,10685.5
19.01,69.83,0.074,31484.7,18956.8,17815.3
24.55,92.4,4.916,32226.6,19820.9,15642.9
17.09,50.23,0.081,19005.6,13397,14076.1
26.63,36.18,4.92,45315.4,25671.5,19798.2
28.29,48.18,0.068,39559.2,26640.8,28824.1
24.53,92.6,4.924,38293.5,23265,18074.5
13.95,68.98,0.081,32675.3,26978.8,10210.8
17.32,85.7,4.916,25044,15916.2,11549.2
23.59,42.43,0.083,44783.2,26407.4,25803.4
15.72,86.9,0.07,33413,20111.6,17937.5
11.37,80,0.083,29045.1,17411,17431
13.72,83.4,0.084,26313.4,16592,11572.5
25.74,64.82,0.267,34840.4,21296.9,15903.2
21.93,91.5,4.919,35891.7,23265.3,14020.5
9.43,75.1,4.922,28886.2,23734.7,13087.2
36.96,19.61,4.908,42782.2,30440.5,32740.4
12.54,71.3,4.918,23138,12497.6,14469.7
29.18,42.38,0.072,42544.7,28891.2,26976.3
7.14,89.5,0.082,23184.8,18281.7,9893.88
17.42,51.03,0.086,33791.2,20524,15688
28.6,45.82,4.924,34048.6,19368.5,16991.1
13.41,52.04,0.087,39695,23323.2,23481.3
33.1,33.31,4.911,39809.7,28500,30137.6
20.06,86.6,0.068,38247.4,21772.1,22821.4
11.55,85.8,0.068,37538,19803.7,24503.2
28.16,31.11,4.908,44242.9,29240.5,41109.3
12.91,68.22,0.087,21698.5,16609.1,10166.7
13.01,56.59,0.082,32513.4,21113.4,16200
26.34,71,4.926,35465.8,23878.5,24642.7
25.92,82.4,4.921,44111,28925.4,36720.8
21.98,78.6,4.915,23027.3,16798.8,16151.6
10.1,74.3,0.081,26503.3,17263.2,12451.1
20.42,80.5,4.915,44561.2,27168,18750.6
17.39,81.9,4.921,37115.8,23658.2,17769.7
15.9,54.69,0.079,35286.1,23015.2,17395.8
15.32,63.25,0.078,36140.3,27786,24568.3
23.85,86.2,4.914,30649.8,20502.5,24425.8
29.38,55.83,4.91,36620.3,24360.8,26896.1
15.33,59.16,0.076,29292.2,19728.9,19072.8
20.13,89.8,0.073,45349,28019.5,19223.3
22.76,75.5,0.07,29995.2,23302.7,16352.5
23.08,77.8,0.279,44563.5,25435.8,22545.8
29.26,67.99,4.906,37590.2,24523.3,26031.3
19.61,53.71,0.081,44210.9,27157.2,26820.9
32.09,35.45,4.909,34598.3,23213.9,31842.7
17.6,67.37,0.085,29054.2,20679.8,15127.3
20.25,73.1,0.073,32039.2,25024.5,10259.5
19.06,52.12,0.08,30916.9,25605.4,10016.4
20.53,89.6,4.917,21011.9,11810.4,14172.6
10.16,78.4,4.92,24768,14030.5,12019.4
21.91,60.35,0.27,40383.7,23676.9,19704
15.85,83.1,0.076,34789.4,21453.4,18746.2
14.65,55.3,0.086,24855.4,19855.8,11074.7
18.25,71.5,0.079,26477.1,15715.2,16306.4
23.22,52.86,4.924,29284.8,20624.1,20611.9
9.17,59.77,0.082,21691.1,13812.8,13839
28.54,57.93,4.91,37239.1,24854.4,28908.5
21.37,70,4.917,32366.9,18324.9,11730.1
12.62,80,0.077,23436.8,16046,11136
18.48,70.7,0.199,22084.2,12659.9,10308
16.18,63.94,0.087,21329.3,15660,9248.5
12,53.16,4.915,34541.7,21184.2,16573.7
10.29,86.9,0.083,21152.9,16735.2,9081.39
21.48,63.53,4.923,31399.9,21886.1,14977.2
24.04,47.96,0.086,36513.6,23724.9,12237.8
11.23,66.84,4.919,22948.5,13240.1,14264
16.54,89.8,4.919,23644.3,14726.9,14277.6
16.51,76.6,0.07,27032.9,16628.9,13300.4
13.36,68.56,0.086,37067.8,23204.9,22542.2
22.11,58.14,0.074,39329.2,32444.6,17974
20.3,89.2,0.066,40053,25016.6,24298.3
9.08,67.28,0.079,24109.4,15366.6,15348.4
18.17,88,0.072,32595.9,19660.7,19437.1
16.93,78.7,4.911,27401,17690,11304.1
16.9,63.84,0.079,35193.8,29205.4,15678.1
21.88,68.94,4.919,34182.3,22302.2,17309.1
19.85,53.1,0.084,32378.6,15922,16531
17.77,89.8,0.072,21541.8,13500.9,11864
19.22,61.2,0.088,34808,21343.4,17198.5
18.32,89.6,0.07,24108.1,14807.9,13475.4
15.38,87.7,0.069,24676.9,15089.2,11659.6
19.71,46.88,4.904,28199.1,18623.4,19290.3
10.99,56.05,0.085,40863.1,23412.8,25164.5
18,69.05,0.082,23166,17951.5,10988.9
19.89,72.9,0.35,26270.4,14968.8,13338
19.9,61.15,0.08,42856.9,25664.4,25517.7
24.7,34.67,4.92,33817.2,22837.2,16755.3
28.57,43.6,4.921,32309.4,20073.2,19666.7
26.6,63.8,4.911,39152.7,28424.1,30661.8
28.19,61.82,4.908,41347,29206.3,38199.2
28.61,34.29,4.918,37980.4,23029.5,20830.5
17.53,74.6,0.076,45026,23986.6,28782.5
22.65,71.8,4.922,33593.6,20802.9,15761.7
15.78,69.93,0.077,34061.8,20958.1,16620.7
14.03,70.1,0.085,38825.9,33168.5,16249.7
12.58,48.85,0.086,41668.9,25433.4,24908
7.33,88.6,0.085,23841.8,18664.6,9461.7
19.58,87,0.073,30872.6,19032.8,17805.8
19.99,64.08,0.087,31058.5,25233.5,11045.8
18.46,85.7,4.92,38651.8,23747.4,23553
20.77,84.9,0.068,44897.5,25723.9,27961.1
20.57,69.56,0.274,26996.8,15990.4,13061.5
12.22,80.5,4.928,24358.9,18999.7,7127.97
16.5,66.69,0.072,31898.7,20768.4,16227.5
20.34,77.7,4.917,23059.1,12195.8,9725.52
11.12,79.6,0.083,23201.2,14429.3,11915.6
19.78,81.7,0.068,24880,19710.7,11352.3
14.27,71.4,4.918,26153.2,14478.4,12908.9
28.17,30.66,0.077,36209.3,22287.3,17320.8
11.44,84.1,0.075,43800.5,22536.6,24404.5
20.79,68.3,4.922,37166.2,20266.3,19571.2
20.98,85.3,0.068,45940.1,27404.2,27707.1
28.11,73.9,4.904,43260.7,34350.2,37292.5
14.43,56.04,0.083,24266.4,12645.6,15902.2
15.05,50.2,4.918,31649.4,17015.9,16397.4
21.87,75.7,4.918,30845.3,18157.2,16362.2
23.57,66.13,0.068,34750.7,22453.2,18573.8
13.62,69.08,0.081,36662.3,20615.2,18506
9.92,86.6,4.938,19556.9,12652.1,7818.8
24.18,73.4,4.91,30484,19541.8,24763.2
9.96,53.09,0.082,24449.5,15224.3,11496.8
19.3,84.2,0.07,45803,27343.7,26141.5
22.63,70.4,0.07,30198.7,17090.6,16447
17.72,77.3,0.067,25847.6,15945.5,15321.1
12.07,81.8,0.072,43807.6,26451.1,25364.8
19.42,70.8,0.071,28567.1,16227.9,14983
15.78,92.4,0.076,22370.4,16057,11706.2
20.15,70.5,0.082,33690.3,26346.5,10609.6
8.71,75,0.084,21886.8,12711.2,14182.9
9.56,84.6,0.088,20611.4,16425.9,9444.42
15.23,87.2,0.069,24664.5,13311.2,16209.5
15.48,75.7,0.08,18683.8,10933.7,10330.7
23.07,44.68,4.92,30870.8,17060.7,14838.3
19.15,68.88,0.076,36252.3,29837.6,16863.6
27.02,56.84,4.918,28946.2,17509.8,21970.7
22.3,88.4,4.916,36197.5,23478.6,14044
20.82,79.5,0.071,22315.2,12147.2,11679.5
26.8,86.1,4.909,39591.2,27747,26085.5
15.02,79.3,0.081,23932.8,12845.6,15872
16.48,56.68,0.081,28077,17460.2,17574.9
17.8,56.39,0.083,33591.8,20323.2,17268.4
10.7,68.16,0.075,24662.3,15454.1,15250.1
17.82,77.8,0.08,43661.9,23645.6,28736
22.09,42.94,0.087,33146.4,17728.7,18123.6
8.09,68.49,0.079,34920.2,29445.8,16053.8
13.98,46.81,0.085,32731.1,20633.4,16441.4
16.36,87.4,0.073,36356.9,30592.6,19009.2
24.32,47.45,0.068,33552.8,21005.6,16557.1
17.94,85.4,4.919,28416,17829.1,17338.3
28.08,29.58,4.921,36696.4,22485.1,12786.4
8.75,79.9,0.079,23385.6,18955.5,10418.2
25.84,39.02,4.909,38159.2,26363.3,29305.6
21.41,86.8,0.348,32731.3,19957.2,17927.2
12.56,77,0.082,21987.7,17074,11612.5
15.6,75.3,0.08,36344.6,29346.7,15944.1
13.55,90.2,0.07,23455.4,11463.5,15005.1
23.43,82.1,0.282,45920.7,27276.9,23169.4
22.5,70.7,4.911,42666.2,28784.8,29726.9
12.77,86.5,4.912,22220.7,17888,8876.35
33.68,24.97,4.905,40275.2,28746.8,27518
24.56,46.09,0.084,34094.3,21497.6,16687.7
13.28,82.8,0.073,28168.1,19192.7,11624.1
15.89,89.2,0.066,23374.8,16665.6,17541.8
24.34,37.78,4.923,37844.4,19639,16722.6
19.92,71.8,4.915,43549.7,25738.9,26885.9
13.68,86.2,0.083,23230.8,17944.2,12011.6
12.8,74.3,0.073,28946,24736.4,12826.9
18.03,56.56,0.079,32881,20604.9,17384.5
21.65,65.46,0.29,31208.5,18946.8,15291.4
13.7,80.8,0.086,35675.2,21285.4,22772.9
16.86,68.4,0.08,19754,11851.4,12581.1
21.56,59.04,4.923,48330.6,25331,28492.8
21.67,56.85,0.082,44147.3,25686.5,28303.8
17.13,63.42,4.918,26209.9,15329.9,12243.6
